1.35552,-2.26091,-4.30532
19.6922,22.6847,11.7966
-2.93947,-4.34993,8.55629
19.4364,20.3072,-5.35295
2.51761,22.45,10.888
17.4986,-7.75,3.67011
-7.25,15.9711,0.930385
20.8518,4.92873,18.5025
-0.884104,13.4486,-10.1612
25.98,5.65305,1.32533
1.13519,9.77374,20.184
16.149,5.7923,-11.4022
-7.75,-7.75,0.560998
