23.5348,21.4616,-4.28408
-7.25,2.40982,-3.16558
16.7411,8.67515,21.3247
-6.47329,21.793,-2.56533
20.1233,-2.15939,-5.42801
9.56218,28.577,-2.37547
-3.24861,-0.323698,13.7751
20.0459,22.4934,12.9636
2.01149,9.21854,-15.2025
24.8784,2.6109,8.72005
-1.95249,23.4322,13.3338
7.33368,-7.75,4.11094
-7.75,-7.75,-0.0317933
